ID,count_00,count_01,count_02,count_03,count_04,count_05,count_06,count_07,count_08,count_09,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,sum,perc_0,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9,perc_10,perc_11,perc_12,perc_13,perc_14,perc_15,perc_16,perc_17
GMBC07_0002_t,866,0,923,324,0,627,0,1257,0,0,469,0,0,212,0,591,0,0,5269,16.44,0,17.52,6.15,0,11.9,0,23.86,0,0,8.9,0,0,4.02,0,11.22,0,0
GMBC07_0017_t,59,0,110,0,98,83,0,46,0,0,156,0,0,0,0,60,0,0,612,9.64,0,17.97,0,16.01,13.56,0,7.52,0,0,25.49,0,0,0,0,9.8,0,0
GMBC07_0005_t,55,0,126,0,117,83,0,83,0,0,92,0,0,0,0,0,0,99,655,8.4,0,19.24,0,17.86,12.67,0,12.67,0,0,14.05,0,0,0,0,0,0,15.11
GMBC07_0003_t,595,0,602,179,417,739,1011,0,0,0,494,0,0,256,0,0,0,0,4293,13.86,0,14.02,4.17,9.71,17.21,23.55,0,0,0,11.51,0,0,5.96,0,0,0,0
GMBC07_0016_t,104,0,69,0,86,58,79,0,0,0,73,0,0,0,0,47,0,80,596,17.45,0,11.58,0,14.43,9.73,13.26,0,0,0,12.25,0,0,0,0,7.89,0,13.42
GMBC07_0006_t,89,0,61,0,108,54,120,61,0,0,83,0,0,0,0,0,0,72,648,13.73,0,9.41,0,16.67,8.33,18.52,9.41,0,0,12.81,0,0,0,0,0,0,11.11
GMBC07_0021_t,83,0,170,0,0,98,0,61,0,0,139,0,0,0,0,80,0,0,631,13.15,0,26.94,0,0,15.53,0,9.67,0,0,22.03,0,0,0,0,12.68,0,0
GMBC07_0013_t,77,0,34,0,86,207,64,0,0,0,66,0,0,0,0,59,0,0,593,12.98,0,5.73,0,14.5,34.91,10.79,0,0,0,11.13,0,0,0,0,9.95,0,0
GMBC07_0018_t,45,0,85,0,85,153,0,78,0,0,0,0,0,0,0,0,0,61,507,8.88,0,16.77,0,16.77,30.18,0,15.38,0,0,0,0,0,0,0,0,0,12.03
GMBC07_0000_t,0,0,484,149,575,0,1346,0,0,0,557,0,0,202,0,534,0,0,3847,0,0,12.58,3.87,14.95,0,34.99,0,0,0,14.48,0,0,5.25,0,13.88,0,0
GMBC07_0025_t,161,0,260,0,0,0,0,120,0,0,0,0,0,0,0,102,0,42,685,23.5,0,37.96,0,0,0,0,17.52,0,0,0,0,0,0,0,14.89,0,6.13
GMBC07_0024_t,126,0,191,0,0,0,0,101,0,0,81,0,0,0,0,93,0,47,639,19.72,0,29.89,0,0,0,0,15.81,0,0,12.68,0,0,0,0,14.55,0,7.36
GMBC07_0007_t,70,0,62,0,63,70,75,53,0,0,75,0,0,0,0,61,0,0,529,13.23,0,11.72,0,11.91,13.23,14.18,10.02,0,0,14.18,0,0,0,0,11.53,0,0
GMBC07_0004_t,114,0,60,0,87,126,0,68,0,0,0,0,0,16,0,0,0,78,549,20.77,0,10.93,0,15.85,22.95,0,12.39,0,0,0,0,0,2.91,0,0,0,14.21
GMBC07_0019_t,111,0,159,0,70,76,0,40,0,0,97,0,0,0,0,34,0,0,587,18.91,0,27.09,0,11.93,12.95,0,6.81,0,0,16.52,0,0,0,0,5.79,0,0
GMBC07_0009_t,81,0,72,0,65,185,0,46,0,0,57,0,0,0,0,78,0,0,584,13.87,0,12.33,0,11.13,31.68,0,7.88,0,0,9.76,0,0,0,0,13.36,0,0
GMBC07_0012_t,99,0,42,0,107,60,110,0,0,0,102,0,0,0,0,123,0,0,643,15.4,0,6.53,0,16.64,9.33,17.11,0,0,0,15.86,0,0,0,0,19.13,0,0
GMBC07_0014_t,88,0,53,0,75,71,85,0,0,0,79,0,0,0,0,138,0,0,589,14.94,0,9,0,12.73,12.05,14.43,0,0,0,13.41,0,0,0,0,23.43,0,0
GMBC07_0001_t,806,0,892,338,653,874,1346,0,0,0,609,0,0,323,0,0,0,0,5841,13.8,0,15.27,5.79,11.18,14.96,23.04,0,0,0,10.43,0,0,5.53,0,0,0,0
GMBC07_0022_t,142,0,148,0,0,93,0,77,0,0,0,0,0,0,0,72,0,35,567,25.04,0,26.1,0,0,16.4,0,13.58,0,0,0,0,0,0,0,12.7,0,6.17
GMBC07_0020_t,154,0,140,0,0,125,0,0,0,0,60,0,0,0,0,88,0,78,645,23.88,0,21.71,0,0,19.38,0,0,0,0,9.3,0,0,0,0,13.64,0,12.09
GMBC07_0026_t,56,0,165,0,0,100,0,135,0,0,0,0,0,0,0,88,0,53,597,9.38,0,27.64,0,0,16.75,0,22.61,0,0,0,0,0,0,0,14.74,0,8.88
GMBC07_0010_t,69,0,50,0,117,138,125,79,0,0,0,0,0,0,0,115,0,0,693,9.96,0,7.22,0,16.88,19.91,18.04,11.4,0,0,0,0,0,0,0,16.59,0,0
GMBC07_0023_t,70,0,268,0,0,0,0,247,0,0,0,0,0,0,0,119,0,68,772,9.07,0,34.72,0,0,0,0,31.99,0,0,0,0,0,0,0,15.41,0,8.81
GMBC07_0008_t,75,0,73,0,90,203,69,45,0,0,54,0,0,0,0,0,0,0,609,12.32,0,11.99,0,14.78,33.33,11.33,7.39,0,0,8.87,0,0,0,0,0,0,0
GMBC07_0015_t,0,0,127,0,48,161,0,92,0,0,50,0,0,0,0,47,0,0,525,0,0,24.19,0,9.14,30.67,0,17.52,0,0,9.52,0,0,0,0,8.95,0,0
GMBC07_0027_t,88,0,176,0,0,100,0,76,0,0,82,0,0,0,0,90,0,0,612,14.38,0,28.76,0,0,16.34,0,12.42,0,0,13.4,0,0,0,0,14.71,0,0
GMBC08_0002_t,162,0,224,0,210,142,0,0,0,0,0,386,0,0,0,135,720,0,1979,8.19,0,11.32,0,10.61,7.18,0,0,0,0,0,19.5,0,0,0,6.82,36.38,0
GMBC08_0003_t,137,0,0,180,598,0,91,0,0,0,0,153,0,0,1315,0,0,0,2474,5.54,0,0,7.28,24.17,0,3.68,0,0,0,0,6.18,0,0,53.15,0,0,0
GMBC08_0000_t,308,0,335,0,212,83,0,0,0,0,0,0,0,0,0,0,1174,0,2112,14.58,0,15.86,0,10.04,3.93,0,0,0,0,0,0,0,0,0,0,55.59,0
GMBC08_0001_t,0,0,347,0,484,242,297,0,0,0,0,1025,0,0,0,347,255,0,2997,0,0,11.58,0,16.15,8.07,9.91,0,0,0,0,34.2,0,0,0,11.58,8.51,0
GMBC09_0001_t,0,0,719,0,0,846,0,327,0,0,188,0,0,0,0,306,0,0,2386,0,0,30.13,0,0,35.46,0,13.7,0,0,7.88,0,0,0,0,12.82,0,0
GMBC09_0002_t,412,0,464,0,491,1682,0,0,0,0,0,446,0,0,0,368,0,0,3863,10.67,0,12.01,0,12.71,43.54,0,0,0,0,0,11.55,0,0,0,9.53,0,0
GMBC09_0000_t,273,0,1438,0,0,1031,0,915,0,0,377,0,0,0,0,358,0,0,4392,6.22,0,32.74,0,0,23.47,0,20.83,0,0,8.58,0,0,0,0,8.15,0,0
GMBC10_0001_t,0,0,368,0,766,670,796,0,0,0,308,0,0,0,0,0,0,0,2908,0,0,12.65,0,26.34,23.04,27.37,0,0,0,10.59,0,0,0,0,0,0,0
GMBC10_0003_t,387,0,593,0,0,298,0,338,0,0,192,0,0,0,0,279,0,0,2087,18.54,0,28.41,0,0,14.28,0,16.2,0,0,9.2,0,0,0,0,13.37,0,0
GMBC10_0000_t,1066,0,472,0,295,1605,860,0,0,0,0,0,0,0,0,555,0,0,4853,21.97,0,9.73,0,6.08,33.07,17.72,0,0,0,0,0,0,0,0,11.44,0,0
GMBC10_0002_t,1076,0,1093,0,0,1166,0,673,0,0,664,0,0,0,0,373,0,0,5045,21.33,0,21.67,0,0,23.11,0,13.34,0,0,13.16,0,0,0,0,7.39,0,0
GMBC12_0001_t,170,1112,346,0,344,0,0,300,0,0,0,0,0,0,0,237,371,0,2880,5.9,38.61,12.01,0,11.94,0,0,10.42,0,0,0,0,0,0,0,8.23,12.88,0
GMBC12_0002_t,0,1028,902,0,173,0,0,438,0,0,349,0,0,0,0,552,779,0,4221,0,24.35,21.37,0,4.1,0,0,10.38,0,0,8.27,0,0,0,0,13.08,18.46,0
GMBC12_0000_t,0,0,92,1288,223,0,0,0,303,0,116,0,0,0,529,0,0,0,2551,0,0,3.61,50.49,8.74,0,0,0,11.88,0,4.55,0,0,0,20.74,0,0,0
GMBC13_0011_t,138,0,460,0,205,167,0,0,0,0,74,183,0,0,0,0,176,0,1403,9.84,0,32.79,0,14.61,11.9,0,0,0,0,5.27,13.04,0,0,0,0,12.54,0
GMBC13_0016_t,102,0,103,0,106,142,130,0,0,0,63,220,0,0,0,0,124,0,990,10.3,0,10.4,0,10.71,14.34,13.13,0,0,0,6.36,22.22,0,0,0,0,12.53,0
GMBC13_0009_t,261,0,211,0,182,153,0,0,0,0,0,111,0,0,0,118,131,0,1167,22.37,0,18.08,0,15.6,13.11,0,0,0,0,0,9.51,0,0,0,10.11,11.23,0
GMBC13_0012_t,173,0,195,0,214,0,182,0,0,110,100,141,0,0,0,0,152,0,1267,13.65,0,15.39,0,16.89,0,14.36,0,0,8.68,7.89,11.13,0,0,0,0,12,0
GMBC13_0018_t,314,0,1048,0,630,410,0,0,0,2140,0,0,0,0,0,309,657,0,5508,5.7,0,19.03,0,11.44,7.44,0,0,0,38.85,0,0,0,0,0,5.61,11.93,0
GMBC13_0014_t,99,0,118,0,126,83,0,0,0,0,64,0,0,0,0,60,179,0,729,13.58,0,16.19,0,17.28,11.39,0,0,0,0,8.78,0,0,0,0,8.23,24.55,0
GMBC13_0007_t,0,0,271,0,152,0,113,0,0,116,55,320,0,0,0,0,145,0,1172,0,0,23.12,0,12.97,0,9.64,0,0,9.9,4.69,27.3,0,0,0,0,12.37,0
GMBC13_0002_t,170,0,156,0,138,182,131,0,0,0,99,0,0,0,0,0,140,0,1016,16.73,0,15.35,0,13.58,17.91,12.89,0,0,0,9.74,0,0,0,0,0,13.78,0
GMBC13_0013_t,70,0,183,0,158,114,0,0,0,226,52,138,0,0,0,0,155,0,1096,6.39,0,16.7,0,14.42,10.4,0,0,0,20.62,4.74,12.59,0,0,0,0,14.14,0
GMBC13_0017_t,321,0,1126,0,0,0,0,0,0,0,309,0,0,0,0,253,973,0,2982,10.76,0,37.76,0,0,0,0,0,0,0,10.36,0,0,0,0,8.48,32.63,0
GMBC13_0015_t,112,0,109,0,93,114,102,0,0,0,110,0,0,0,0,87,120,0,847,13.22,0,12.87,0,10.98,13.46,12.04,0,0,0,12.99,0,0,0,0,10.27,14.17,0
GMBC13_0019_t,0,0,176,2456,1033,0,0,0,0,0,213,0,0,0,279,0,0,0,4157,0,0,4.23,59.08,24.85,0,0,0,0,0,5.12,0,0,0,6.71,0,0,0
GMBC13_0006_t,116,0,258,0,152,133,178,0,0,103,0,0,0,0,0,0,53,0,993,11.68,0,25.98,0,15.31,13.39,17.93,0,0,10.37,0,0,0,0,0,0,5.34,0
GMBC13_0010_t,117,0,313,0,188,0,134,0,0,0,65,151,0,0,0,0,104,0,1072,10.91,0,29.2,0,17.54,0,12.5,0,0,0,6.06,14.09,0,0,0,0,9.7,0
GMBC13_0001_t,109,0,399,0,161,174,0,0,0,0,68,180,0,0,0,0,162,0,1253,8.7,0,31.84,0,12.85,13.89,0,0,0,0,5.43,14.37,0,0,0,0,12.93,0
GMBC13_0004_t,86,0,244,0,112,120,165,0,0,0,81,121,0,0,0,0,0,0,929,9.26,0,26.26,0,12.06,12.92,17.76,0,0,0,8.72,13.02,0,0,0,0,0,0
GMBC13_0005_t,102,0,320,0,177,151,135,0,0,165,72,0,0,0,0,0,74,0,1196,8.53,0,26.76,0,14.8,12.63,11.29,0,0,13.8,6.02,0,0,0,0,0,6.19,0
GMBC13_0008_t,124,0,159,0,114,0,151,0,0,125,84,121,0,0,0,0,101,0,979,12.67,0,16.24,0,11.64,0,15.42,0,0,12.77,8.58,12.36,0,0,0,0,10.32,0
GMBC13_0003_t,126,0,148,0,148,186,175,0,0,0,103,82,0,0,0,82,0,0,1050,12,0,14.1,0,14.1,17.71,16.67,0,0,0,9.81,7.81,0,0,0,7.81,0,0
GMBC14_0001_t,181,0,2791,0,0,0,0,0,263,0,202,0,0,0,0,0,0,298,3735,4.85,0,74.73,0,0,0,0,0,7.04,0,5.41,0,0,0,0,0,0,7.98
GMBC14_0003_t,0,0,355,0,699,321,206,1159,0,0,211,0,0,0,0,0,0,0,2951,0,0,12.03,0,23.69,10.88,6.98,39.27,0,0,7.15,0,0,0,0,0,0,0
GMBC14_0000_t,298,0,2939,0,160,0,0,0,390,0,339,0,0,0,0,0,0,436,4562,6.53,0,64.42,0,3.51,0,0,0,8.55,0,7.43,0,0,0,0,0,0,9.56
GMBC14_0002_t,457,0,3114,0,348,281,0,828,0,0,0,0,0,0,0,0,0,411,5439,8.4,0,57.25,0,6.4,5.17,0,15.22,0,0,0,0,0,0,0,0,0,7.56
GMBC15_0000_t,403,0,679,0,777,1502,0,0,0,0,397,853,0,0,0,425,0,0,5036,8,0,13.48,0,15.43,29.83,0,0,0,0,7.88,16.94,0,0,0,8.44,0,0
GMBC15_0001_t,366,0,499,0,962,1157,0,0,0,0,0,846,0,0,0,399,0,0,4229,8.65,0,11.8,0,22.75,27.36,0,0,0,0,0,20,0,0,0,9.43,0,0
GMBC16_0002_t,246,0,0,0,203,230,219,0,0,0,0,0,0,0,0,122,471,0,1491,16.5,0,0,0,13.62,15.43,14.69,0,0,0,0,0,0,0,0,8.18,31.59,0
GMBC16_0000_t,390,0,0,0,370,328,0,0,102,498,362,0,0,0,0,0,860,0,2910,13.4,0,0,0,12.71,11.27,0,0,3.51,17.11,12.44,0,0,0,0,0,29.55,0
GMBC16_0003_t,207,0,0,0,79,127,0,0,0,381,0,0,0,0,0,96,72,0,962,21.52,0,0,0,8.21,13.2,0,0,0,39.6,0,0,0,0,0,9.98,7.48,0
GMBC16_0001_t,352,0,0,0,0,379,0,0,53,343,0,0,0,0,0,266,572,0,1965,17.91,0,0,0,0,19.29,0,0,2.7,17.46,0,0,0,0,0,13.54,29.11,0
GMBC17_0002_t,236,0,1296,0,0,0,0,180,0,0,0,0,0,0,0,299,380,0,2391,9.87,0,54.2,0,0,0,0,7.53,0,0,0,0,0,0,0,12.51,15.89,0
GMBC17_0000_t,263,0,1255,0,473,0,0,414,0,0,0,0,0,0,0,354,1988,0,4747,5.54,0,26.44,0,9.96,0,0,8.72,0,0,0,0,0,0,0,7.46,41.88,0
GMBC17_0001_t,191,0,883,0,254,0,0,244,0,460,0,0,0,0,0,211,732,0,2975,6.42,0,29.68,0,8.54,0,0,8.2,0,15.46,0,0,0,0,0,7.09,24.61,0
GMBC18_0001_t,0,683,0,0,408,293,0,92,0,269,116,0,0,0,0,0,0,0,1861,0,36.7,0,0,21.92,15.74,0,4.94,0,14.45,6.23,0,0,0,0,0,0,0
GMBC18_0000_t,0,0,69,0,333,31,0,0,1042,53,0,0,0,0,354,0,0,0,1882,0,0,3.67,0,17.69,1.65,0,0,55.37,2.82,0,0,0,0,18.81,0,0,0
GMBC18_0002_t,94,50,0,0,320,141,0,61,0,0,0,450,0,0,0,0,0,0,1116,8.42,4.48,0,0,28.67,12.63,0,5.47,0,0,0,40.32,0,0,0,0,0,0
GMBC19_0000_t,0,0,866,0,686,473,292,0,0,614,325,0,0,0,0,0,0,0,3256,0,0,26.6,0,21.07,14.53,8.97,0,0,18.86,9.98,0,0,0,0,0,0,0
GMBC20_0000_t,0,0,51,737,177,0,0,0,0,0,54,0,0,0,0,0,0,234,1253,0,0,4.07,58.82,14.13,0,0,0,0,0,4.31,0,0,0,0,0,0,18.68
GMBC20_0004_t,0,0,0,835,191,0,0,0,0,0,0,0,0,0,60,0,0,358,1444,0,0,0,57.83,13.23,0,0,0,0,0,0,0,0,0,4.16,0,0,24.79
GMBC20_0007_t,0,0,0,479,172,0,0,0,74,0,0,0,0,0,112,0,0,273,1110,0,0,0,43.15,15.5,0,0,0,6.67,0,0,0,0,0,10.09,0,0,24.59
GMBC20_0006_t,0,0,32,617,229,0,0,0,0,0,72,0,0,0,123,0,0,271,1344,0,0,2.38,45.91,17.04,0,0,0,0,0,5.36,0,0,0,9.15,0,0,20.16
GMBC20_0001_t,38,0,0,906,139,0,0,0,47,0,0,0,0,0,80,0,0,152,1362,2.79,0,0,66.52,10.21,0,0,0,3.45,0,0,0,0,0,5.87,0,0,11.16
GMBC20_0002_t,14,0,10,636,148,0,0,0,0,0,0,0,0,0,129,0,0,242,1179,1.19,0,0.85,53.94,12.55,0,0,0,0,0,0,0,0,0,10.94,0,0,20.53
GMBC20_0003_t,0,0,30,506,157,0,0,0,0,27,0,0,0,0,92,0,0,236,1048,0,0,2.86,48.28,14.98,0,0,0,0,2.58,0,0,0,0,8.78,0,0,22.52
GMBC20_0005_t,0,0,16,683,191,0,0,0,0,0,35,0,0,0,146,0,0,279,1350,0,0,1.19,50.59,14.15,0,0,0,0,0,2.59,0,0,0,10.81,0,0,20.67
GMBC21_0000_t,0,0,153,2049,625,0,0,0,325,0,0,155,0,0,513,451,0,0,4271,0,0,3.58,47.97,14.63,0,0,0,7.61,0,0,3.63,0,0,12.01,10.56,0,0
GMBC22_0000_t,0,0,283,2197,650,0,0,0,2093,0,0,0,0,0,971,0,425,680,7299,0,0,3.88,30.1,8.91,0,0,0,28.68,0,0,0,0,0,13.3,0,5.82,9.32
GMBC23_0000_t,0,0,0,0,759,0,159,57,240,0,0,0,0,0,1766,292,0,380,3653,0,0,0,0,20.78,0,4.35,1.56,6.57,0,0,0,0,0,48.34,7.99,0,10.4
GMBC24_0000_t,159,0,136,0,649,0,74,139,0,0,135,0,0,233,0,212,0,0,1737,9.15,0,7.83,0,37.36,0,4.26,8,0,0,7.77,0,0,13.41,0,12.2,0,0
HAM07_0000_t,449,0,240,4822,0,0,0,0,0,0,0,0,0,0,875,720,0,0,7106,6.32,0,3.38,67.86,0,0,0,0,0,0,0,0,0,0,12.31,10.13,0,0
LACMA01_0006_t,0,0,1469,2197,0,0,0,0,686,3941,0,6308,0,0,0,298,2087,0,16986,0,0,8.65,12.93,0,0,0,0,4.04,23.2,0,37.14,0,0,0,1.75,12.29,0
LACMA01_0004_t,0,0,159,4405,0,0,0,0,507,412,338,0,0,0,286,636,0,0,6743,0,0,2.36,65.33,0,0,0,0,7.52,6.11,5.01,0,0,0,4.24,9.43,0,0
LACMA01_0008_t,0,0,2167,2645,0,0,0,0,1030,5244,0,11392,0,0,0,662,2564,0,25704,0,0,8.43,10.29,0,0,0,0,4.01,20.4,0,44.32,0,0,0,2.58,9.98,0
LACMA01_0009_t,0,0,2356,2668,0,939,0,0,946,5200,0,10019,0,0,0,0,3427,0,25555,0,0,9.22,10.44,0,3.67,0,0,3.7,20.35,0,39.21,0,0,0,0,13.41,0
LACMA01_0007_t,0,0,2832,1733,0,0,0,0,0,3912,0,7315,0,0,479,0,2849,0,19120,0,0,14.81,9.06,0,0,0,0,0,20.46,0,38.26,0,0,2.51,0,14.9,0
LACMA01_0002_t,0,0,143,4498,0,0,0,0,334,365,464,0,0,0,770,398,0,0,6972,0,0,2.05,64.52,0,0,0,0,4.79,5.24,6.66,0,0,0,11.04,5.71,0,0
LACMA03_0000_t,353,0,154,0,0,0,0,190,0,652,121,0,0,0,0,62,0,0,1532,23.04,0,10.05,0,0,0,0,12.4,0,42.56,7.9,0,0,0,0,4.05,0,0
LACMA03_0004_t,243,0,302,0,0,735,0,335,0,786,166,0,0,0,0,92,0,0,2659,9.14,0,11.36,0,0,27.64,0,12.6,0,29.56,6.24,0,0,0,0,3.46,0,0
LACMA03_0005_t,183,0,0,0,1264,216,0,0,0,0,104,814,0,0,0,0,0,0,2581,7.09,0,0,0,48.97,8.37,0,0,0,0,4.03,31.54,0,0,0,0,0,0
LACMA03_0001_t,158,0,517,0,0,0,0,120,0,1009,103,0,0,0,0,0,0,0,1907,8.29,0,27.11,0,0,0,0,6.29,0,52.91,5.4,0,0,0,0,0,0,0
LACMA03_0003_t,300,0,0,0,0,260,0,0,0,163,204,1510,0,0,0,134,0,0,2571,11.67,0,0,0,0,10.11,0,0,0,6.34,7.93,58.73,0,0,0,5.21,0,0
LACMA03_0002_t,128,0,507,0,0,0,0,161,0,705,72,0,0,0,0,50,0,0,1623,7.89,0,31.24,0,0,0,0,9.92,0,43.44,4.44,0,0,0,0,3.08,0,0
LACMA04_0001_t,0,0,0,4216,0,0,0,0,419,0,93,0,0,0,112,213,0,0,5053,0,0,0,83.44,0,0,0,0,8.29,0,1.84,0,0,0,2.22,4.22,0,0
LACMA04_0000_t,0,0,0,4278,0,0,0,0,502,0,0,0,0,0,99,0,0,0,4879,0,0,0,87.68,0,0,0,0,10.29,0,0,0,0,0,2.03,0,0,0
LACMA06_1_0002_t,1406,0,2526,11367,14174,0,0,0,0,3968,0,0,0,0,0,1399,0,1678,36518,3.85,0,6.92,31.13,38.81,0,0,0,0,10.87,0,0,0,0,0,3.83,0,4.59
LACMA06_2_0003_t,3162,0,0,3846,16605,0,0,0,0,3703,1493,0,0,0,0,3103,1391,2237,35540,8.9,0,0,10.82,46.72,0,0,0,0,10.42,4.2,0,0,0,0,8.73,3.91,6.29
LACMA06_3_0001_t,1778,0,1255,0,6206,0,0,0,0,1898,0,716,0,0,0,1028,576,0,13457,13.21,0,9.33,0,46.12,0,0,0,0,14.1,0,5.32,0,0,0,7.64,4.28,0
LACMA06_3_0002_t,1165,0,0,2973,8423,0,0,0,0,1516,922,0,0,0,0,0,819,1054,16872,6.9,0,0,17.62,49.92,0,0,0,0,8.99,5.46,0,0,0,0,0,4.85,6.25
LACMA06_4_0003_t,0,0,65078,90698,260349,0,71476,0,0,68600,38706,52775,0,0,0,0,0,30206,677888,0,0,9.6,13.38,38.41,0,10.54,0,0,10.12,5.71,7.79,0,0,0,0,0,4.46
LACMA07_0002_t,0,0,214,3292,0,462,0,0,0,0,352,0,0,0,392,0,0,639,5351,0,0,4,61.52,0,8.63,0,0,0,0,6.58,0,0,0,7.33,0,0,11.94
LACMA07_0000_t,0,0,0,1487,0,0,0,0,0,0,0,0,0,0,110,0,0,354,1951,0,0,0,76.22,0,0,0,0,0,0,0,0,0,0,5.64,0,0,18.14
LACMA07_0001_t,203,0,0,1017,0,220,0,126,0,0,147,0,0,0,129,0,0,226,2068,9.82,0,0,49.18,0,10.64,0,6.09,0,0,7.11,0,0,0,6.24,0,0,10.93
LACMA09_0015_t,0,0,453,0,0,0,0,827,171,1107,401,0,0,0,0,289,0,0,3248,0,0,13.95,0,0,0,0,25.46,5.26,34.08,12.35,0,0,0,0,8.9,0,0
LACMA09_0017_t,0,0,1910,0,0,0,0,198,257,552,246,0,0,0,0,277,0,0,3440,0,0,55.52,0,0,0,0,5.76,7.47,16.05,7.15,0,0,0,0,8.05,0,0
LOU01_0001_t,274,0,324,0,0,0,0,0,138,0,181,0,0,0,0,228,868,0,2013,13.61,0,16.1,0,0,0,0,0,6.86,0,8.99,0,0,0,0,11.33,43.12,0
LOU03_0005_t,0,0,558,380,375,0,629,685,0,0,0,0,0,0,494,594,608,0,4323,0,0,12.91,8.79,8.67,0,14.55,15.85,0,0,0,0,0,0,11.43,13.74,14.06,0
LOU03_0008_t,0,0,107,0,143,0,171,194,38,0,125,0,0,0,0,110,112,0,1000,0,0,10.7,0,14.3,0,17.1,19.4,3.8,0,12.5,0,0,0,0,11,11.2,0
LOU03_0006_t,0,0,414,264,311,0,631,562,0,0,0,0,0,0,458,557,502,0,3699,0,0,11.19,7.14,8.41,0,17.06,15.19,0,0,0,0,0,0,12.38,15.06,13.57,0
LOU03_0004_t,0,0,545,407,315,0,563,673,0,0,0,0,0,0,491,634,551,0,4179,0,0,13.04,9.74,7.54,0,13.47,16.1,0,0,0,0,0,0,11.75,15.17,13.18,0
LOU03_0007_t,245,0,313,0,123,0,259,377,160,0,0,0,0,0,0,208,214,0,1899,12.9,0,16.48,0,6.48,0,13.64,19.85,8.43,0,0,0,0,0,0,10.95,11.27,0
LOU04_0000_t,306,0,294,0,0,0,0,114,0,0,1541,0,0,0,0,327,0,0,2582,11.85,0,11.39,0,0,0,0,4.42,0,0,59.68,0,0,0,0,12.66,0,0
LOU07_0002_t,363,0,0,914,1251,0,299,289,0,0,306,0,455,0,0,0,0,0,3877,9.36,0,0,23.57,32.27,0,7.71,7.45,0,0,7.89,0,11.74,0,0,0,0,0
LOU07_0000_t,187,0,178,176,512,0,184,134,0,0,173,0,260,0,0,0,0,0,1804,10.37,0,9.87,9.76,28.38,0,10.2,7.43,0,0,9.59,0,14.41,0,0,0,0,0
LOU07_0001_t,0,0,423,838,1344,0,311,0,242,0,276,0,432,0,0,0,0,0,3866,0,0,10.94,21.68,34.76,0,8.04,0,6.26,0,7.14,0,11.17,0,0,0,0,0
LOU10_2010_t,0,76,0,0,27,40,0,0,0,0,42,120,0,0,0,28,40,0,373,0,20.38,0,0,7.24,10.72,0,0,0,0,11.26,32.17,0,0,0,7.51,10.72,0
LOU10_2004_t,0,147,0,0,18,51,0,0,0,0,36,101,0,0,0,39,40,0,432,0,34.03,0,0,4.17,11.81,0,0,0,0,8.33,23.38,0,0,0,9.03,9.26,0
LOU10_2031_t,0,135,0,0,10,29,15,0,0,0,0,83,0,0,0,0,0,0,272,0,49.63,0,0,3.68,10.66,5.51,0,0,0,0,30.51,0,0,0,0,0,0
LOU10_1002_t,0,0,0,0,0,242,0,0,0,33,175,0,0,0,0,0,44,0,494,0,0,0,0,0,48.99,0,0,0,6.68,35.43,0,0,0,0,0,8.91,0
LOU10_2033_t,0,0,71,0,14,161,19,0,0,0,0,0,0,0,0,0,15,0,280,0,0,25.36,0,5,57.5,6.79,0,0,0,0,0,0,0,0,0,5.36,0
LOU10_2045_t,0,0,13,0,124,117,0,0,0,0,29,0,0,0,0,26,0,0,309,0,0,4.21,0,40.13,37.86,0,0,0,0,9.39,0,0,0,0,8.41,0,0
LOU10_0003_t,0,0,0,0,220,31,49,0,0,109,0,50,0,0,0,50,0,0,509,0,0,0,0,43.22,6.09,9.63,0,0,21.41,0,9.82,0,0,0,9.82,0,0
LOU10_2026_t,0,0,82,0,25,208,0,0,0,0,24,0,0,0,0,0,31,0,370,0,0,22.16,0,6.76,56.22,0,0,0,0,6.49,0,0,0,0,0,8.38,0
LOU10_2005_t,0,60,0,0,78,40,21,0,0,0,0,182,0,0,0,0,0,0,381,0,15.75,0,0,20.47,10.5,5.51,0,0,0,0,47.77,0,0,0,0,0,0
LOU10_2042_t,0,0,0,0,108,12,39,0,0,0,0,33,0,0,0,94,0,0,286,0,0,0,0,37.76,4.2,13.64,0,0,0,0,11.54,0,0,0,32.87,0,0
LOU10_2022_t,0,86,16,0,24,23,0,0,0,0,0,112,0,0,0,25,38,0,324,0,26.54,4.94,0,7.41,7.1,0,0,0,0,0,34.57,0,0,0,7.72,11.73,0
LOU10_0022_t,0,0,59,0,425,52,57,0,0,35,0,0,0,0,0,53,0,0,681,0,0,8.66,0,62.41,7.64,8.37,0,0,5.14,0,0,0,0,0,7.78,0,0
LOU10_2007_t,0,127,11,0,0,0,0,0,0,63,11,36,0,0,0,17,40,0,305,0,41.64,3.61,0,0,0,0,0,0,20.66,3.61,11.8,0,0,0,5.57,13.11,0
LOU10_2046_t,0,0,0,0,115,30,22,0,0,0,0,63,0,0,0,70,0,0,300,0,0,0,0,38.33,10,7.33,0,0,0,0,21,0,0,0,23.33,0,0
LOU10_2001_t,0,0,216,0,21,158,0,0,0,0,0,0,0,0,0,24,0,0,419,0,0,51.55,0,5.01,37.71,0,0,0,0,0,0,0,0,0,5.73,0,0
