,P1,P2,P3,ID,class,perc_0,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9,perc_10,perc_11,perc_12,perc_13,perc_14,perc_15,perc_16,perc_17,gt,hcluster_nonpca,hcluster_pca,kcluster_nonpca,kcluster_pca
353,7.599139427488816,8.105290275872536,-0.21548896869253356,GMBC18_0002_t,0.0,8.42,4.48,0.0,0.0,28.67,12.63,0.0,5.47,0.0,0.0,0.0,40.32,0.0,0.0,0.0,0.0,0.0,0.0,blue_green,0,3,6,2
354,-2.729160027269666,5.746819825612721,-12.799695572895747,GMBC19_0000_t,3.0,0.0,0.0,26.6,0.0,21.07,14.53,8.97,0.0,0.0,18.86,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blue_red_green,1,3,2,0
355,-8.014903994134743,-39.04468952953448,36.617864716425736,GMBC20_0000_t,4.0,0.0,0.0,4.07,58.82,14.13,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,18.68,red_white_bluegreen,5,4,5,3
356,-11.703459236142413,-42.83305176264657,44.09496731975985,GMBC20_0001_t,4.0,2.79,0.0,0.0,66.52,10.21,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,5.87,0.0,0.0,11.16,red_white_bluegreen,5,4,5,3
357,-8.789634096079924,-37.291528521114984,36.46020043902345,GMBC20_0002_t,4.0,1.19,0.0,0.85,53.94,12.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94,0.0,0.0,20.53,red_white_bluegreen,5,4,5,3
358,-6.390750759298018,-34.192560863891735,31.608897103495547,GMBC20_0003_t,4.0,0.0,0.0,2.86,48.28,14.98,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,8.78,0.0,0.0,22.52,red_white_bluegreen,5,4,5,3
359,-8.245769603423035,-39.31793960040666,39.00215724129991,GMBC20_0004_t,4.0,0.0,0.0,0.0,57.83,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,24.79,red_white_bluegreen,5,4,5,3
360,-7.099342595809192,-35.43478331559325,33.9164341324981,GMBC20_0005_t,4.0,0.0,0.0,1.19,50.59,14.15,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,10.81,0.0,0.0,20.67,red_white_bluegreen,5,4,5,3
361,-4.241507853698524,-32.73607867913787,29.71527759556308,GMBC20_0006_t,4.0,0.0,0.0,2.38,45.91,17.04,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,9.15,0.0,0.0,20.16,red_white_bluegreen,5,4,5,3
362,-5.48961237050619,-32.256399722293644,29.946707947450932,GMBC20_0007_t,4.0,0.0,0.0,0.0,43.15,15.5,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,10.09,0.0,0.0,24.59,red_white_bluegreen,5,4,5,3
363,-7.08213110625271,-31.384195446034237,29.67520612136128,GMBC21_0000_t,4.0,0.0,0.0,3.58,47.97,14.63,0.0,0.0,0.0,7.61,0.0,0.0,3.63,0.0,0.0,12.01,10.56,0.0,0.0,red_white_bluegreen,5,4,5,3
364,-12.640590776069756,-25.280303239841498,19.356411165940862,GMBC22_0000_t,4.0,0.0,0.0,3.88,30.1,8.91,0.0,0.0,0.0,28.68,0.0,0.0,0.0,0.0,0.0,13.3,0.0,5.82,9.32,red_white_bluegreen,5,4,5,3
365,2.023806731868466,-6.519960703684197,5.814283496736603,GMBC23_0000_t,4.0,0.0,0.0,0.0,0.0,20.78,0.0,4.35,1.56,6.57,0.0,0.0,0.0,0.0,0.0,48.34,7.99,0.0,10.4,red_white_bluegreen,1,3,2,2
366,16.730044376332113,-0.9575517088677604,-6.933801821822125,GMBC24_0000_t,6.0,9.15,0.0,7.83,0.0,37.36,0.0,4.26,8.0,0.0,0.0,7.77,0.0,0.0,13.41,0.0,12.2,0.0,0.0,unclassified,0,3,2,2
367,-22.22313690796493,-42.48308910014054,42.55805346361264,HAM07_0000_t,4.0,6.32,0.0,3.38,67.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31,10.13,0.0,0.0,red_white_bluegreen,5,4,5,3
